"","width","SRR1532959","SRR1532960","SRR1532961","SRR1532962","SRR1532963","SRR1532964"
"WBGene00050813",21,0,0,0,0,0,0
"WBGene00050814",21,0,0,0,0,0,0
"WBGene00050815",21,0,0,0,0,0,0
"WBGene00050816",21,0,0,0,0,0,0
"WBGene00050817",21,0,0,0,0,0,0
"WBGene00050818",21,0,0,0,0,0,0
"WBGene00050819",21,0,0,0,0,0,0
"WBGene00050820",21,0,0,0,0,0,0
"WBGene00050821",21,0,0,0,0,0,0
"WBGene00050822",21,0,0,0,0,0,0
"WBGene00050823",21,0,0,0,0,0,0
"WBGene00050824",21,0,0,0,0,0,0
"WBGene00050825",21,0,0,0,0,0,0
"WBGene00050826",21,0,0,0,0,0,0
"WBGene00050827",21,0,0,0,0,0,0
"WBGene00050828",21,0,0,0,0,0,0
"WBGene00050829",21,0,0,0,0,0,0
"WBGene00050830",21,0,0,0,0,0,0
"WBGene00050831",21,0,0,0,0,0,0
"WBGene00050832",21,0,0,0,0,0,0
"WBGene00050833",21,0,0,0,0,0,0
"WBGene00050834",21,0,0,0,0,0,0
"WBGene00050835",21,0,0,0,0,0,0
"WBGene00050836",21,0,0,0,0,0,0
"WBGene00050837",21,0,0,0,0,0,0
"WBGene00050838",21,0,0,0,0,0,0
"WBGene00050839",21,0,0,0,0,0,0
"WBGene00050840",21,0,0,0,0,0,0
"WBGene00050841",21,0,0,0,0,0,0
"WBGene00050842",21,0,0,0,0,0,0
"WBGene00050843",21,0,0,0,0,0,0
"WBGene00050844",21,0,0,0,0,0,0
"WBGene00050845",21,0,0,0,0,0,0
"WBGene00050846",21,0,0,0,0,0,0
"WBGene00050847",21,0,0,0,0,0,0
"WBGene00050848",21,0,0,0,0,0,0
"WBGene00050849",21,0,0,0,0,0,0
"WBGene00050850",21,0,0,0,0,0,0
"WBGene00050851",21,0,0,0,0,0,0
"WBGene00050852",21,0,0,0,0,0,0
"WBGene00050853",21,0,0,0,0,0,0
"WBGene00050854",21,0,0,0,0,0,0
"WBGene00050855",21,0,0,0,0,0,0
"WBGene00050856",21,0,0,0,0,0,0
"WBGene00050857",21,0,0,0,0,0,0
"WBGene00050858",21,0,0,0,0,0,0
"WBGene00050859",21,0,0,0,0,0,0
"WBGene00050860",21,0,0,0,0,0,0
"WBGene00050861",21,0,0,0,0,0,0
"WBGene00050862",21,0,0,0,0,0,0
"WBGene00050863",21,0,0,0,0,0,0
"WBGene00050864",21,0,0,0,0,0,0
"WBGene00050865",21,0,0,0,0,0,0
"WBGene00050866",21,0,0,0,0,0,0
"WBGene00050867",21,0,0,0,0,0,0
"WBGene00050868",21,0,0,0,0,0,0
"WBGene00050869",21,0,0,0,0,0,0
"WBGene00050870",21,0,0,0,0,0,0
"WBGene00050871",21,0,0,0,0,0,0
"WBGene00050873",21,0,0,0,0,0,0
"WBGene00050874",21,0,0,0,0,0,0
"WBGene00050875",1495,0,0,0,0,0,0
"WBGene00050878",831,0,0,0,0,0,0
"WBGene00050879",665,0,0,1,0,0,0
"WBGene00050880",811,22,30,54,31,114,72
"WBGene00050881",1164,0,0,0,0,0,0
"WBGene00050883",3833,0,0,0,0,0,0
"WBGene00050884",1509,0,0,0,0,0,0
"WBGene00050885",431,32,108,55,26,134,180
"WBGene00050889",584,0,0,0,0,0,0
"WBGene00050890",368,0,0,0,0,0,0
"WBGene00050891",180,0,0,0,0,0,0
"WBGene00050892",607,0,0,0,0,0,0
"WBGene00050893",210,1,2,7,2,13,9
"WBGene00050894",252,0,0,0,0,0,0
"WBGene00050896",559,0,0,0,0,0,0
"WBGene00050897",245,0,0,0,0,0,0
"WBGene00050898",177,0,0,0,0,0,0
"WBGene00050899",1104,0,0,0,0,0,0
"WBGene00050900",521,0,0,0,0,0,0
"WBGene00050902",940,0,0,0,0,0,0
"WBGene00050903",559,0,0,0,0,0,0
"WBGene00050904",2209,0,0,0,0,0,3
"WBGene00050906",386,0,0,0,0,0,0
"WBGene00050907",405,0,0,0,0,0,0
"WBGene00050910",147,0,0,0,0,0,0
"WBGene00050911",741,0,0,0,0,0,0
"WBGene00050912",460,0,0,1,1,5,1
"WBGene00050913",375,0,0,0,0,0,0
"WBGene00050914",307,0,1,0,0,0,0
"WBGene00050915",832,0,0,0,0,0,1
"WBGene00050916",611,0,1,0,0,0,0
"WBGene00050917",418,1,0,1,2,11,3
"WBGene00050919",1273,69,53,104,65,205,154
"WBGene00050920",345,0,0,0,2,3,6
"WBGene00050921",69,0,0,0,0,0,0
"WBGene00050922",70,0,0,0,0,0,0
"WBGene00050923",97,0,0,0,0,0,0
"WBGene00050924",56,0,0,0,0,0,0
"WBGene00050926",428,0,0,0,0,0,0
"WBGene00050927",877,3,0,12,1,22,14
"WBGene00050928",216,0,0,0,0,0,0
"WBGene00050929",711,0,0,0,0,1,1
"WBGene00050930",1130,0,0,1,0,0,0
"WBGene00050931",657,0,0,0,0,0,0
"WBGene00050932",479,0,0,0,0,0,0
"WBGene00050933",302,0,0,0,0,0,0
"WBGene00050934",1428,0,0,0,0,0,5
"WBGene00050935",1079,0,0,0,0,1,1
"WBGene00050936",261,792,1493,1178,849,2177,2131
"WBGene00050937",863,967,1184,1202,874,2337,2152
"WBGene00050938",1054,0,0,0,0,0,0
"WBGene00050939",111,0,0,0,0,0,0
"WBGene00050940",574,2194,1373,3968,2314,6036,4119
"WBGene00050941",759,2080,2421,2918,1601,6072,4675
"WBGene00050943",525,0,0,1,0,3,5
"WBGene00050944",748,1137,1052,1025,646,1786,1839
"WBGene00050945",1601,0,0,0,0,0,39
"WBGene00050946",1211,0,0,0,0,2,0
"WBGene00050947",654,14,10,21,4,13,0
"WBGene00050948",339,4,0,2,1,7,6
"WBGene00050949",316,0,0,0,0,0,0
"WBGene00050950",83,0,0,0,0,0,0
"WBGene00050951",348,0,0,0,0,0,0
"WBGene00050954",89,0,0,0,0,0,0
"WBGene00050955",435,0,0,0,0,0,0
"WBGene00050956",749,0,0,0,0,0,0
"WBGene00050957",1008,0,0,0,0,0,13
"WBGene00050958",709,0,0,0,0,0,0
"WBGene00050959",249,0,0,0,0,0,0
"WBGene00050960",185,0,0,0,0,0,0
"WBGene00050961",360,0,0,0,0,0,0
"WBGene00050962",346,0,0,0,0,0,0
"WBGene00050963",306,0,0,0,0,0,0
"WBGene00050964",140,0,0,0,0,0,0
"WBGene00050965",237,0,0,0,0,0,0
"WBGene00050967",1046,0,0,0,0,0,0
"WBGene00050968",165,0,0,0,0,0,0
"WBGene00050970",152,4,8,8,11,24,19
"WBGene00050971",836,0,0,0,0,0,0
"WBGene00050972",402,0,0,0,0,0,0
"WBGene00050973",1595,0,0,0,0,0,0
"WBGene00050974",834,1,0,0,0,0,0
"WBGene00050976",1093,0,0,0,0,0,0
"WBGene00050977",1053,0,0,0,0,0,0
"WBGene00077434",444,0,0,0,0,0,0
"WBGene00077436",585,0,0,0,0,0,0
"WBGene00077437",541,1,0,1,0,1,3
"WBGene00077438",1340,0,0,0,0,0,0
"WBGene00077439",498,4,0,11,5,8,35
"WBGene00077440",914,0,0,0,0,0,0
"WBGene00077441",842,0,0,2,0,0,0
"WBGene00077442",283,0,0,0,0,0,0
"WBGene00077443",700,0,3,0,0,1,1
"WBGene00077444",422,0,0,0,0,0,0
"WBGene00077445",298,0,0,0,0,0,4
"WBGene00077446",386,0,0,0,0,0,0
"WBGene00077447",125,0,0,0,0,0,0
"WBGene00077448",575,0,0,0,0,0,0
"WBGene00077449",257,4,0,20,5,27,27
"WBGene00077450",657,0,0,0,0,0,0
"WBGene00077451",224,0,0,0,0,0,0
"WBGene00077452",146,0,0,0,0,1,0
"WBGene00077453",494,805,893,1357,775,3042,2800
"WBGene00077454",248,0,0,0,0,0,0
"WBGene00077455",676,0,0,0,0,0,1
"WBGene00077456",249,0,0,0,0,0,0
"WBGene00077457",1742,3,0,9,0,31,3
"WBGene00077459",533,0,0,0,0,0,0
"WBGene00077460",312,0,0,0,0,0,0
"WBGene00077461",72,0,0,0,0,0,0
"WBGene00077462",146,0,0,0,0,0,0
"WBGene00077463",234,0,0,0,0,0,0
"WBGene00077464",663,0,0,0,0,0,0
"WBGene00077465",119,1,0,0,0,1,1
"WBGene00077466",119,0,0,0,0,0,0
"WBGene00077467",99,0,0,0,0,0,0
"WBGene00077468",99,0,0,0,0,0,0
"WBGene00077469",119,0,0,0,0,0,0
"WBGene00077470",119,0,0,0,0,0,0
"WBGene00077471",119,0,0,0,0,0,0
"WBGene00077472",119,0,0,0,0,0,0
"WBGene00077473",119,0,0,0,0,0,0
"WBGene00077474",119,0,0,0,0,0,0
"WBGene00077475",119,0,0,0,0,0,0
"WBGene00077476",119,0,0,0,0,0,0
"WBGene00077477",119,0,0,0,0,0,0
"WBGene00077478",68,0,0,0,0,0,0
"WBGene00077479",98,0,0,0,0,0,0
"WBGene00077480",98,0,0,0,0,0,0
"WBGene00077481",98,0,0,0,0,0,0
"WBGene00077482",68,0,0,0,0,0,0
"WBGene00077483",98,0,0,0,0,0,0
"WBGene00077484",98,0,0,0,0,0,0
"WBGene00077485",98,0,0,0,0,0,0
"WBGene00077486",98,0,0,0,0,0,0
"WBGene00077487",98,0,0,0,0,0,0
"WBGene00077488",98,0,0,0,0,0,0
"WBGene00077489",888,0,0,0,0,0,0
"WBGene00077490",1369,0,0,0,0,0,15
"WBGene00077491",775,0,0,0,0,0,0
"WBGene00077492",318,0,0,0,0,0,0
"WBGene00077493",1002,0,0,0,0,0,0
"WBGene00077494",236,0,0,0,0,0,0
"WBGene00077495",846,0,0,0,0,0,0
"WBGene00077496",314,0,0,0,0,0,1
"WBGene00077497",303,0,0,0,0,0,0
"WBGene00077498",131,0,0,0,0,0,0
"WBGene00077499",155,0,0,0,0,0,0
"WBGene00077500",914,1308,1026,2827,1640,4238,3564
"WBGene00077501",140,0,0,0,0,0,0
"WBGene00077502",262,0,0,0,0,0,0
"WBGene00077503",367,0,0,0,0,0,0
"WBGene00077504",329,0,0,0,0,0,0
"WBGene00077506",296,0,0,0,0,0,0
"WBGene00077508",511,0,0,9,3,0,0
"WBGene00077510",119,0,0,0,0,0,0
"WBGene00077514",1029,3,0,0,0,0,0
"WBGene00077515",127,0,0,0,0,0,0
"WBGene00077516",133,0,0,0,0,0,0
"WBGene00077517",141,0,0,0,0,0,0
"WBGene00077519",548,7,0,2,0,4,15
"WBGene00077520",1244,16,8,23,12,71,58
"WBGene00077521",1704,36,0,8,2,37,9
"WBGene00077522",1052,0,0,0,0,0,0
"WBGene00077523",798,4,0,3,1,0,0
"WBGene00077524",192,0,0,0,0,0,0
"WBGene00077525",739,0,0,0,0,0,0
"WBGene00077526",635,1794,2673,2956,2001,4918,4110
"WBGene00077527",143,0,0,0,0,0,0
"WBGene00077531",499,0,0,3,0,1,5
"WBGene00077534",150,0,0,0,0,0,0
"WBGene00077535",861,0,0,0,0,0,0
"WBGene00077536",925,0,0,0,0,0,8
"WBGene00077537",376,0,0,0,0,1,1
"WBGene00077538",830,0,0,1,1,1,0
"WBGene00077539",1071,0,0,0,0,0,0
"WBGene00077543",348,507,709,799,562,1405,1027
"WBGene00077546",312,0,6,1,0,0,0
"WBGene00077548",492,1,5,2,2,9,0
"WBGene00077549",666,0,0,0,0,0,3
"WBGene00077551",342,0,0,0,0,0,0
"WBGene00077552",234,0,0,3,0,0,0
"WBGene00077553",414,0,0,0,0,0,0
"WBGene00077555",297,0,0,0,0,0,0
"WBGene00077556",606,0,0,0,0,0,3
"WBGene00077557",333,0,0,2,0,1,2
"WBGene00077558",318,2,0,0,1,3,0
"WBGene00077559",365,17,19,37,42,104,82
"WBGene00077561",193,0,0,0,0,0,0
"WBGene00077562",789,0,0,0,0,0,0
"WBGene00077563",647,0,0,0,0,0,0
"WBGene00077564",915,0,0,0,0,0,0
"WBGene00077565",401,0,0,0,0,0,0
"WBGene00077566",354,0,0,0,0,0,0
"WBGene00077567",188,0,0,0,0,0,0
"WBGene00077568",1082,0,0,0,0,0,0
"WBGene00077569",375,0,0,0,0,0,0
"WBGene00077570",1067,0,0,2,0,0,0
"WBGene00077571",864,0,0,0,0,0,0
"WBGene00077572",608,0,0,0,0,0,0
"WBGene00077573",869,0,0,0,0,0,22
"WBGene00077574",621,0,0,0,0,0,0
"WBGene00077575",203,0,0,0,0,0,0
"WBGene00077576",563,0,0,0,0,0,0
"WBGene00077577",282,0,0,0,0,0,0
"WBGene00077579",607,0,0,0,0,0,0
"WBGene00077580",233,0,0,0,0,0,0
"WBGene00077581",305,0,0,0,0,0,2
"WBGene00077582",341,0,0,0,1,0,0
"WBGene00077583",260,0,0,0,0,0,0
"WBGene00077584",432,0,0,0,0,0,0
"WBGene00077585",249,0,0,0,0,0,0
"WBGene00077586",1018,0,0,0,0,0,0
"WBGene00077588",894,0,0,0,0,0,0
"WBGene00077589",236,0,0,0,0,0,0
"WBGene00077590",306,0,0,0,0,0,0
"WBGene00077592",670,0,0,0,0,0,0
"WBGene00077593",1353,0,0,0,0,0,12
"WBGene00077594",1023,0,0,0,0,0,0
"WBGene00077595",628,0,0,0,0,0,0
"WBGene00077596",522,0,0,0,0,0,0
"WBGene00077597",209,0,0,0,0,0,0
"WBGene00077598",390,0,0,0,0,0,0
"WBGene00077599",552,0,12,2,0,0,0
"WBGene00077600",382,0,0,0,0,0,0
"WBGene00077601",251,0,0,0,0,0,0
"WBGene00077602",116,0,0,0,0,0,0
"WBGene00077603",355,0,0,1,0,0,0
"WBGene00077604",438,0,0,0,0,0,0
"WBGene00077605",113,0,0,0,0,0,0
"WBGene00077606",221,0,0,0,0,0,0
"WBGene00077607",414,0,5,1,1,6,0
"WBGene00077608",182,0,0,0,0,0,0
"WBGene00077609",224,0,0,0,0,0,0
"WBGene00077610",182,0,0,0,0,0,0
"WBGene00077611",206,0,0,0,0,0,0
"WBGene00077612",89,0,0,0,0,0,0
"WBGene00077613",681,0,0,0,0,0,0
"WBGene00077614",143,0,0,0,0,0,0
"WBGene00077615",550,0,0,0,0,0,0
"WBGene00077616",617,0,0,0,0,0,0
"WBGene00077617",134,0,0,0,0,0,0
"WBGene00077618",113,0,0,0,0,0,0
"WBGene00077619",498,0,0,0,0,0,0
"WBGene00077620",391,0,0,0,0,0,0
"WBGene00077621",921,0,0,0,0,0,0
"WBGene00077622",676,0,0,0,0,0,0
"WBGene00077624",501,0,0,0,0,0,0
"WBGene00077625",327,0,0,0,0,0,0
"WBGene00077626",230,0,0,0,0,0,0
"WBGene00077627",452,0,0,0,0,0,0
"WBGene00077629",2281,0,0,0,0,0,0
"WBGene00077630",191,0,0,0,0,0,0
"WBGene00077631",531,0,0,0,0,0,0
"WBGene00077632",410,0,0,0,0,0,0
"WBGene00077633",207,0,0,0,0,0,0
"WBGene00077634",219,0,0,0,0,0,0
"WBGene00077635",242,0,0,0,0,0,0
"WBGene00077636",1210,0,0,0,0,0,9
"WBGene00077637",380,0,0,0,0,0,0
"WBGene00077638",341,0,0,0,0,0,0
"WBGene00077640",1023,0,0,0,0,0,0
"WBGene00077641",311,0,0,0,0,0,0
"WBGene00077642",182,0,0,0,0,0,0
"WBGene00077643",844,336,511,714,576,1147,1328
"WBGene00077644",209,0,0,0,0,0,0
"WBGene00077646",788,0,0,0,0,0,0
"WBGene00077647",202,1,0,0,0,0,0
"WBGene00077648",550,0,0,0,0,0,0
"WBGene00077649",436,0,0,0,0,0,0
"WBGene00077650",182,0,0,0,0,0,0
"WBGene00077651",243,0,0,0,0,0,0
"WBGene00077652",860,0,0,0,0,3,0
"WBGene00077653",402,0,1,0,3,7,1
"WBGene00077654",233,0,0,0,0,0,0
"WBGene00077655",672,0,0,0,0,0,0
"WBGene00077656",245,0,0,0,0,0,0
"WBGene00077657",245,0,0,0,0,0,0
"WBGene00077658",819,2314,2443,3905,2403,6467,5101
"WBGene00077659",532,0,0,0,0,0,0
"WBGene00077660",164,0,0,0,0,0,0
"WBGene00077662",996,0,0,0,0,0,0
"WBGene00077663",882,0,0,0,0,0,0
"WBGene00077664",835,0,0,6,0,0,0
"WBGene00077666",164,0,0,0,0,0,0
"WBGene00077667",236,0,0,0,0,0,0
"WBGene00077669",666,3,17,13,8,23,15
"WBGene00077670",695,0,0,0,0,1,0
"WBGene00077671",206,0,0,0,0,0,0
"WBGene00077673",372,0,0,0,0,0,1
"WBGene00077674",324,0,0,0,0,0,0
"WBGene00077679",1011,0,0,1,0,0,7
"WBGene00077680",529,0,0,0,0,1,6
"WBGene00077681",403,0,0,0,0,0,0
"WBGene00077682",299,0,0,0,0,0,0
"WBGene00077684",520,0,0,0,0,0,0
"WBGene00077685",414,0,0,0,0,0,0
"WBGene00077686",183,0,0,0,0,0,0
"WBGene00077687",267,0,0,0,0,0,0
"WBGene00077688",890,0,0,0,0,0,0
"WBGene00077689",1008,0,0,0,0,0,1
"WBGene00077690",608,150,325,219,165,482,396
"WBGene00077691",772,0,0,0,0,0,0
"WBGene00077692",426,0,0,0,0,0,38
"WBGene00077693",513,0,0,0,0,3,23
"WBGene00077694",413,0,0,0,0,0,0
"WBGene00077695",227,0,0,0,0,0,0
"WBGene00077696",659,0,0,0,0,0,0
"WBGene00077697",1755,0,0,0,0,0,1
"WBGene00077698",1302,0,0,0,0,0,0
"WBGene00077699",483,0,0,0,0,0,0
"WBGene00077701",1160,0,0,2,0,0,4
"WBGene00077703",391,0,0,0,0,0,0
"WBGene00077704",415,1,4,6,8,14,140
"WBGene00077705",60,0,0,0,0,0,0
"WBGene00077706",60,0,0,0,0,0,0
"WBGene00077707",62,0,0,0,0,0,0
"WBGene00077708",105,0,0,0,0,0,0
"WBGene00077709",94,0,0,0,0,0,0
"WBGene00077712",1622,0,0,1,0,0,0
"WBGene00077714",657,0,0,0,0,0,2
"WBGene00077715",97,0,0,0,0,0,0
"WBGene00077716",81,0,0,0,0,0,0
"WBGene00077717",90,0,0,0,0,0,0
"WBGene00077718",93,0,0,0,0,0,0
"WBGene00077719",63,0,0,0,0,0,0
"WBGene00077720",73,0,0,0,0,0,0
"WBGene00077721",88,0,0,0,0,0,0
"WBGene00077722",59,0,0,0,0,0,0
"WBGene00077723",70,0,0,0,0,0,0
"WBGene00077724",22,1,2,0,0,2,0
"WBGene00077725",64,0,0,0,0,0,0
"WBGene00077726",107,0,0,0,0,0,0
"WBGene00077727",104,0,0,0,0,0,0
"WBGene00077728",168,6,60,22,16,72,57
"WBGene00077732",2535,19349,16780,34926,35414,42843,59999
"WBGene00077750",273,0,0,0,0,0,0
"WBGene00077751",1458,0,0,0,1,16,0
"WBGene00077752",797,0,0,1,0,0,1
"WBGene00077753",672,0,0,0,0,0,0
"WBGene00077754",991,0,0,0,0,0,0
"WBGene00077755",164,0,0,0,0,0,0
"WBGene00077756",731,0,0,3,1,0,0
"WBGene00077757",554,0,0,0,0,0,0
"WBGene00077758",1581,0,0,0,0,0,0
"WBGene00077759",1485,0,0,0,0,0,0
"WBGene00077761",1751,33,8,133,54,117,148
"WBGene00077762",741,0,0,0,0,0,0
"WBGene00077763",771,0,0,0,0,0,0
"WBGene00077764",171,0,2,0,0,0,0
"WBGene00077765",1168,139,59,177,86,340,188
"WBGene00077766",321,0,0,0,0,0,0
"WBGene00077767",233,0,0,0,0,0,0
"WBGene00077768",740,1,9,3,3,7,0
"WBGene00077769",1183,0,0,0,0,0,0
"WBGene00077770",1054,0,0,0,2,0,1
"WBGene00077771",774,5975,6391,9355,5518,15868,11435
"WBGene00077772",714,0,0,5,0,1,3
"WBGene00077773",186,19,15,14,8,34,31
"WBGene00077775",653,0,0,0,0,0,6
"WBGene00077781",588,1,6,0,0,0,0
"WBGene00077782",390,0,0,0,0,0,0
"WBGene00077783",419,0,0,0,0,0,0
"WBGene00077784",979,9,0,10,1,17,13
"WBGene00077785",1360,0,0,0,1,0,0
"WBGene00077786",1045,6,9,27,29,30,28
"WBGene00077787",592,0,0,0,0,2,0
"WBGene00077788",331,1,0,0,0,0,3
"WBGene00077789",428,0,0,0,0,0,0
"WBGene00086546",1465,113,77,39,50,80,121
"WBGene00086551",709,1661,1884,1810,1100,3748,3034
"WBGene00086552",276,0,0,0,0,0,0
"WBGene00086553",2174,0,0,0,0,0,1
"WBGene00086554",593,0,0,0,0,0,0
"WBGene00086555",944,0,0,29,1,0,2
"WBGene00086556",716,0,0,0,0,0,0
"WBGene00086557",605,1,0,4,0,6,12
"WBGene00086558",844,5,0,1,0,1,0
"WBGene00086559",648,0,0,0,0,0,0
"WBGene00086560",286,3,0,0,1,3,10
"WBGene00086561",453,0,0,0,0,0,0
"WBGene00086562",1094,0,0,3,0,6,0
"WBGene00086563",219,0,0,0,0,0,0
"WBGene00086564",341,0,0,0,0,0,0
"WBGene00086565",645,0,0,0,0,0,1
"WBGene00086566",994,2103,1069,3181,2192,6512,6401
"WBGene00086567",481,0,8,0,0,0,1
"WBGene00086568",906,10,0,17,5,11,15
"WBGene00086569",739,0,0,0,0,0,7
"WBGene00119201",514,0,0,0,0,0,0
"WBGene00119203",1508,99,56,235,137,460,351
"WBGene00119204",424,0,0,2,0,10,2
"WBGene00138711",885,0,0,0,0,0,0
"WBGene00138714",276,0,0,0,0,0,0
"WBGene00138715",516,0,0,0,0,0,0
"WBGene00138716",699,0,0,0,0,0,0
"WBGene00138717",832,122,204,279,176,597,499
"WBGene00138719",484,0,0,0,0,0,0
"WBGene00138720",738,677,811,1161,827,2014,1780
"WBGene00138721",2351,1,0,0,3,16,10
"WBGene00138724",141,0,0,0,0,0,0
"WBGene00164968",1234,0,0,0,0,0,0
"WBGene00164969",454,0,0,0,0,0,0
"WBGene00164971",441,0,0,0,0,0,0
"WBGene00164972",944,0,0,0,0,0,0
"WBGene00164973",848,0,0,4,0,0,1
"WBGene00164974",291,0,0,1,1,1,1
"WBGene00164983",1751,0,1,4,1,3,1
"WBGene00164985",745,470,814,674,399,1348,850
"WBGene00164986",1514,0,0,0,0,0,0
"WBGene00164991",21,0,0,0,0,0,0
"WBGene00164992",21,0,0,0,0,0,0
"WBGene00164993",21,0,0,0,0,0,0
"WBGene00164994",21,0,0,0,0,0,0
"WBGene00164995",21,0,0,0,0,0,0
"WBGene00164996",21,0,0,0,0,0,0
"WBGene00164997",21,0,0,0,0,0,0
"WBGene00164998",21,0,0,0,0,0,0
"WBGene00164999",21,0,0,0,0,0,0
"WBGene00165000",21,0,0,0,0,0,0
"WBGene00165001",21,0,0,0,0,0,0
"WBGene00165002",21,0,0,0,0,0,0
"WBGene00165003",21,0,0,0,0,0,0
"WBGene00165004",21,0,0,0,0,0,0
"WBGene00165005",21,0,0,0,0,0,0
"WBGene00165006",21,0,0,0,0,0,0
"WBGene00165007",21,0,0,0,0,0,0
"WBGene00165009",21,0,0,0,0,0,0
"WBGene00165010",21,0,0,0,0,0,0
"WBGene00165011",21,0,0,0,0,0,0
"WBGene00165012",21,0,0,0,0,0,0
"WBGene00165013",21,0,0,0,0,0,0
"WBGene00165014",21,0,0,0,0,0,0
"WBGene00165015",21,0,0,0,0,0,0
"WBGene00165016",21,0,0,0,0,0,0
"WBGene00165017",21,0,0,0,0,0,0
"WBGene00165018",21,0,0,0,0,0,0
"WBGene00165019",21,0,0,0,0,0,0
"WBGene00165020",21,0,0,0,0,0,0
"WBGene00165021",21,0,0,0,0,0,0
"WBGene00165022",21,0,0,0,0,0,0
"WBGene00165023",21,0,0,0,0,0,0
"WBGene00165024",21,0,0,0,0,0,0
"WBGene00165025",21,0,0,0,0,0,0
"WBGene00165026",21,0,0,0,0,0,0
"WBGene00165027",21,0,0,0,0,0,0
"WBGene00165028",21,0,0,0,0,0,0
"WBGene00165029",21,0,0,0,0,0,0
"WBGene00165030",21,0,0,0,0,0,0
"WBGene00165031",21,0,0,0,0,0,0
"WBGene00165032",21,0,0,0,0,0,0
"WBGene00165033",21,0,0,0,0,0,0
"WBGene00165034",21,0,0,0,0,0,0
"WBGene00165035",21,0,0,0,0,0,0
"WBGene00165036",21,0,0,0,0,0,0
"WBGene00165037",21,0,0,0,0,0,0
"WBGene00165038",21,0,0,0,0,0,0
"WBGene00165039",21,0,0,0,0,0,0
"WBGene00165040",21,0,0,0,0,0,0
"WBGene00165041",21,0,0,0,0,0,0
"WBGene00165042",21,0,0,0,0,0,0
"WBGene00165043",21,0,0,0,0,0,0
"WBGene00165044",21,0,0,0,0,0,0
"WBGene00165045",21,0,0,0,0,0,0
"WBGene00165046",21,0,0,0,0,0,0
"WBGene00165047",21,0,0,0,0,0,0
"WBGene00165048",21,0,0,0,0,0,0
"WBGene00165049",21,0,0,0,0,0,0
"WBGene00165050",21,0,0,0,0,0,0
"WBGene00165051",21,0,0,0,0,0,0
"WBGene00165052",21,0,0,0,0,0,0
"WBGene00165053",21,0,0,0,0,0,0
"WBGene00165054",21,0,0,0,0,0,0
"WBGene00165055",21,0,0,0,0,0,0
"WBGene00165056",21,0,0,0,0,0,0
"WBGene00165057",21,0,0,0,0,0,0
"WBGene00165058",21,0,0,0,0,0,0
"WBGene00165059",21,0,0,0,0,0,0
"WBGene00165060",21,0,0,0,0,0,0
"WBGene00165061",21,0,0,0,0,0,0
"WBGene00165062",21,0,0,0,0,0,0
"WBGene00165063",21,0,0,0,0,0,0
"WBGene00165064",21,0,0,0,0,0,0
"WBGene00165065",21,0,0,0,0,0,0
"WBGene00165066",21,0,0,0,0,0,0
"WBGene00165067",21,0,0,0,0,0,0
"WBGene00165068",21,0,0,0,0,0,0
"WBGene00165069",21,0,0,0,0,0,0
"WBGene00165070",21,0,0,0,0,0,0
"WBGene00165071",21,0,0,0,0,0,0
"WBGene00165072",21,0,0,0,0,0,0
"WBGene00165073",21,0,0,0,0,0,0
"WBGene00165074",21,0,0,0,0,0,0
"WBGene00165075",21,0,0,0,0,0,0
"WBGene00165076",21,0,0,0,0,0,0
"WBGene00165077",21,0,0,0,0,0,0
"WBGene00165078",21,0,0,0,0,0,0
"WBGene00165079",21,0,0,0,0,0,0
"WBGene00165080",21,0,0,0,0,0,0
"WBGene00165081",21,0,0,0,0,0,0
"WBGene00165082",21,0,0,0,0,0,0
"WBGene00165083",21,0,0,0,0,0,0
"WBGene00165084",21,0,0,0,0,0,0
"WBGene00165085",21,0,0,0,0,0,0
"WBGene00165086",21,0,0,0,0,0,0
"WBGene00165087",21,0,0,0,0,0,0
"WBGene00165088",21,0,0,0,0,0,0
"WBGene00165089",21,0,0,0,0,0,0
"WBGene00165090",21,0,0,0,0,0,0
"WBGene00165091",21,0,0,0,0,0,0
"WBGene00165092",21,0,0,0,0,0,0
"WBGene00165093",21,0,0,0,0,0,0
"WBGene00165094",21,0,0,0,0,0,0
"WBGene00165095",21,2,0,7,6,10,9
"WBGene00165096",21,0,0,0,0,0,0
"WBGene00165097",21,0,0,0,0,0,0
"WBGene00165098",21,0,0,0,0,0,0
"WBGene00165099",21,0,0,0,0,0,0
"WBGene00165100",21,0,0,0,0,0,0
"WBGene00165101",21,0,0,0,0,0,0
"WBGene00165102",21,0,0,0,0,0,0
"WBGene00165103",21,0,0,0,0,0,0
"WBGene00165104",21,0,0,0,0,0,0
"WBGene00165105",21,0,0,0,0,0,0
"WBGene00165106",21,0,0,0,0,0,0
"WBGene00165107",21,0,0,0,0,0,0
"WBGene00165108",21,0,0,0,0,0,0
"WBGene00165109",21,0,0,0,0,0,0
"WBGene00165110",21,0,0,0,0,0,0
"WBGene00165111",21,0,0,0,0,0,0
"WBGene00165112",21,0,0,0,0,0,0
"WBGene00165113",21,0,0,0,0,0,0
"WBGene00165114",21,0,0,0,0,0,0
"WBGene00165115",21,0,0,0,0,0,0
"WBGene00165116",21,0,0,0,0,0,0
"WBGene00165117",21,0,0,0,0,0,0
"WBGene00165118",21,0,0,0,0,0,0
"WBGene00165119",21,0,0,0,0,0,0
"WBGene00165120",21,0,0,0,0,0,0
